Src IP,Src Port,Dst IP,Dst Port,Timestamp,Flow Duration
172.31.64.115,54102,172.31.0.2,53,20/02/2018 02:24:58,12225
172.31.64.115,50682,172.31.0.2,53,20/02/2018 02:24:58,91459
172.31.64.115,57157,172.31.0.2,53,20/02/2018 02:24:58,752
172.31.64.115,64654,172.31.0.2,53,20/02/2018 02:24:58,984
172.31.64.115,54749,172.31.0.2,53,20/02/2018 02:24:58,2760
172.31.64.115,59705,172.31.0.2,53,20/02/2018 02:24:58,874
172.31.64.115,55012,172.31.0.2,53,20/02/2018 02:24:58,596
172.31.64.115,61128,172.31.0.2,53,20/02/2018 02:24:58,91585
172.31.64.115,53379,172.31.0.2,53,20/02/2018 02:24:58,897
172.31.64.115,56941,172.31.0.2,53,20/02/2018 02:24:58,246
172.31.64.115,50540,172.31.0.2,53,20/02/2018 02:24:58,1443
172.31.64.115,64295,172.31.0.2,53,20/02/2018 02:24:58,289
172.31.64.115,61916,172.31.0.2,53,20/02/2018 02:24:59,987
146.0.74.132,50602,172.31.64.115,3389,20/02/2018 02:26:09,1643137
172.31.64.115,59427,172.31.0.2,53,20/02/2018 02:29:27,912
172.31.64.115,64121,172.31.0.2,53,20/02/2018 02:33:55,317
172.31.64.115,54452,172.31.0.2,53,20/02/2018 02:33:55,19399
172.31.64.115,61676,172.31.0.2,53,20/02/2018 02:33:56,990
172.31.64.115,51851,172.31.0.2,53,20/02/2018 02:33:56,205612
172.31.64.115,52138,172.31.0.2,53,20/02/2018 02:33:56,1234
172.31.64.115,63661,172.31.0.2,53,20/02/2018 02:33:57,449
172.31.64.115,52666,172.31.0.2,53,20/02/2018 02:33:57,264
172.31.64.115,53466,172.31.0.2,53,20/02/2018 02:33:57,70780
172.31.64.115,57145,172.31.0.2,53,20/02/2018 02:33:57,274
172.31.64.115,61070,172.31.0.2,53,20/02/2018 02:33:57,674
172.31.64.115,60299,172.31.0.2,53,20/02/2018 02:33:57,104828
172.31.64.115,58116,172.31.0.2,53,20/02/2018 02:33:57,1142
172.31.64.115,52186,172.31.0.2,53,20/02/2018 02:33:57,994
172.31.64.115,63379,172.31.0.2,53,20/02/2018 02:33:57,940
172.31.64.115,51381,172.31.0.2,53,20/02/2018 02:33:57,412
172.31.64.115,57626,172.31.0.2,53,20/02/2018 02:33:57,10981
172.31.64.115,52574,172.31.0.2,53,20/02/2018 02:33:57,1017
172.31.64.115,56542,172.31.0.2,53,20/02/2018 02:33:57,338
172.31.64.115,50201,172.31.0.2,53,20/02/2018 02:33:57,90256
172.31.64.115,52705,172.31.0.2,53,20/02/2018 02:33:57,618
172.31.64.115,61769,172.31.0.2,53,20/02/2018 02:33:57,18403
172.31.64.115,49655,172.31.0.2,53,20/02/2018 02:33:58,592
172.31.64.115,49799,172.31.0.2,53,20/02/2018 02:33:58,960
172.31.64.115,57878,172.31.0.2,53,20/02/2018 02:33:58,2249387
172.31.64.115,59704,172.31.0.2,53,20/02/2018 02:33:58,2299
172.31.64.115,51031,172.31.0.2,53,20/02/2018 02:33:58,351
172.31.64.115,55388,172.31.0.2,53,20/02/2018 02:33:58,282
172.31.64.115,60852,172.31.0.2,53,20/02/2018 02:33:59,20100
172.31.64.115,59241,172.31.0.2,53,20/02/2018 02:33:59,616
172.31.64.115,52391,172.31.0.2,53,20/02/2018 02:33:59,1056
172.31.64.115,49461,172.31.0.2,53,20/02/2018 02:33:59,2729
172.31.64.115,49728,172.31.0.2,53,20/02/2018 02:33:59,80380
172.31.64.115,53911,172.31.0.2,53,20/02/2018 02:33:59,19104
172.31.64.115,61646,172.31.0.2,53,20/02/2018 02:33:59,18366
172.31.64.115,60760,172.31.0.2,53,20/02/2018 02:33:59,80626
172.31.64.115,60772,172.31.0.2,53,20/02/2018 02:33:59,14062
172.31.64.115,49200,172.31.0.2,53,20/02/2018 02:33:59,334
172.31.64.115,62875,172.31.0.2,53,20/02/2018 02:33:59,83699
172.31.64.115,54111,172.31.0.2,53,20/02/2018 02:33:59,11715
172.31.64.115,51948,172.31.0.2,53,20/02/2018 02:33:59,2797
172.31.64.115,49669,172.31.0.2,53,20/02/2018 02:33:59,1288
172.31.64.115,50962,172.31.0.2,53,20/02/2018 02:33:59,71482
172.31.64.115,60827,172.31.0.2,53,20/02/2018 02:34:00,29556
172.31.64.115,61472,172.31.0.2,53,20/02/2018 02:34:00,927
172.31.64.115,64196,172.31.0.2,53,20/02/2018 02:34:00,328
172.31.64.115,56697,172.31.0.2,53,20/02/2018 02:34:00,150270
172.31.64.115,61640,172.31.0.2,53,20/02/2018 02:34:00,2232
172.31.64.115,59407,172.31.0.2,53,20/02/2018 02:34:00,50884
172.31.64.115,57815,172.31.0.2,53,20/02/2018 02:34:00,39021
172.31.64.115,54066,172.31.0.2,53,20/02/2018 02:34:00,68453
172.31.64.115,65170,172.31.0.2,53,20/02/2018 02:34:00,96811
172.31.64.115,57093,172.31.0.2,53,20/02/2018 02:34:00,1094
172.31.64.115,53173,172.31.0.2,53,20/02/2018 02:34:00,941
172.31.64.115,56992,172.31.0.2,53,20/02/2018 02:34:00,721
172.31.64.115,65342,172.31.0.2,53,20/02/2018 02:34:00,415
172.31.64.115,62479,172.31.0.2,53,20/02/2018 02:34:00,283
172.31.64.115,53448,172.31.0.2,53,20/02/2018 02:34:00,100949
172.31.64.115,52864,172.31.0.2,53,20/02/2018 02:34:00,42571
172.31.64.115,56432,172.31.0.2,53,20/02/2018 02:34:00,428
172.31.64.115,65004,172.31.0.2,53,20/02/2018 02:34:00,98610
172.31.64.115,55738,172.31.0.2,53,20/02/2018 02:34:00,1848
172.31.64.115,63466,172.31.0.2,53,20/02/2018 02:34:00,47706
172.31.64.115,52212,172.31.0.2,53,20/02/2018 02:34:00,344
172.31.64.115,63430,172.31.0.2,53,20/02/2018 02:34:00,11003
172.31.64.115,62069,172.31.0.2,53,20/02/2018 02:34:00,13564
172.31.64.115,61263,172.31.0.2,53,20/02/2018 02:34:00,80495
172.31.64.115,60566,172.31.0.2,53,20/02/2018 02:34:00,24817
172.31.64.115,61396,172.31.0.2,53,20/02/2018 02:34:00,17777
172.31.64.115,62119,172.31.0.2,53,20/02/2018 02:34:01,2221
172.31.64.115,55727,172.31.0.2,53,20/02/2018 02:34:01,535
172.31.64.115,52508,172.31.0.2,53,20/02/2018 02:34:01,100418
172.31.64.115,59058,172.31.0.2,53,20/02/2018 02:34:01,733
172.31.64.115,62888,172.31.0.2,53,20/02/2018 02:34:01,322
172.31.64.115,53294,172.31.0.2,53,20/02/2018 02:34:01,348
172.31.64.115,59188,172.31.0.2,53,20/02/2018 02:34:01,407
172.31.64.115,50466,172.31.0.2,53,20/02/2018 02:34:01,455
172.31.64.115,59971,172.31.0.2,53,20/02/2018 02:34:01,1701
172.31.64.115,54426,172.31.0.2,53,20/02/2018 02:34:01,52309
172.31.64.115,64284,172.31.0.2,53,20/02/2018 02:34:01,1217
172.31.64.115,49875,172.31.0.2,53,20/02/2018 02:34:01,53233
172.31.64.115,64703,172.31.0.2,53,20/02/2018 02:34:01,24200
172.31.64.115,49500,172.31.0.2,53,20/02/2018 02:34:01,29502
172.31.64.115,61360,172.31.0.2,53,20/02/2018 02:34:01,11254
172.31.64.115,59454,172.31.0.2,53,20/02/2018 02:34:01,387
172.31.64.115,55096,172.31.0.2,53,20/02/2018 02:34:02,1781
172.31.64.115,55181,172.31.0.2,53,20/02/2018 02:34:02,24685
172.31.64.115,58687,172.31.0.2,53,20/02/2018 02:34:02,1069
172.31.64.115,64078,172.31.0.2,53,20/02/2018 02:34:02,32478
172.31.64.115,58191,172.31.0.2,53,20/02/2018 02:34:02,771
172.31.64.115,60624,172.31.0.2,53,20/02/2018 02:34:03,1110
172.31.64.115,53979,172.31.0.2,53,20/02/2018 02:34:03,298
172.31.64.115,58097,172.31.0.2,53,20/02/2018 02:34:03,1478
172.31.64.115,64199,172.31.0.2,53,20/02/2018 02:34:03,1096
172.31.64.115,55507,172.31.0.2,53,20/02/2018 02:34:03,435
172.31.64.115,50166,172.31.0.2,53,20/02/2018 02:34:04,1235
172.31.64.115,49452,172.31.0.2,53,20/02/2018 02:34:04,344
172.31.64.115,64628,172.31.0.2,53,20/02/2018 02:34:05,283
172.31.64.115,56806,172.31.0.2,53,20/02/2018 02:34:05,2108
172.31.64.115,63778,172.31.0.2,53,20/02/2018 02:34:05,623
172.31.64.115,64821,172.31.0.2,53,20/02/2018 02:34:06,322
172.31.64.115,60098,172.31.0.2,53,20/02/2018 02:34:06,1082
172.31.64.115,59722,172.31.0.2,53,20/02/2018 02:34:06,583
172.31.64.115,61157,172.31.0.2,53,20/02/2018 02:34:06,24626
172.31.64.115,55643,172.31.0.2,53,20/02/2018 02:34:06,2026
172.31.64.115,56264,172.31.0.2,53,20/02/2018 02:34:06,474
172.31.64.115,64367,172.31.0.2,53,20/02/2018 02:34:06,21570
172.31.64.115,51093,172.31.0.2,53,20/02/2018 02:34:06,387
146.0.74.132,52797,172.31.64.115,3389,20/02/2018 02:36:24,1646231
77.72.83.21,31267,172.31.64.115,3389,20/02/2018 02:39:46,2587359
146.0.74.132,54239,172.31.64.115,3389,20/02/2018 02:41:13,1668654
172.31.64.115,59524,172.31.0.2,53,20/02/2018 02:42:57,13030
172.31.64.115,50513,172.31.0.2,53,20/02/2018 02:42:57,20136
172.31.64.115,59863,172.31.0.2,53,20/02/2018 02:42:57,75092
172.31.64.115,55762,172.31.0.2,53,20/02/2018 02:42:57,316
172.31.64.115,64185,172.31.0.2,53,20/02/2018 02:42:58,18887
172.31.64.115,49497,172.31.0.2,53,20/02/2018 02:43:01,1343
172.31.64.115,58576,172.31.0.2,53,20/02/2018 02:43:01,774
172.31.64.115,63327,172.31.0.2,53,20/02/2018 02:43:56,26291
172.31.64.115,54595,172.31.0.2,53,20/02/2018 02:43:56,608
77.72.83.21,2716,172.31.64.115,3389,20/02/2018 02:44:20,3114642
172.31.64.115,63102,172.31.0.2,53,20/02/2018 02:45:49,1396
172.31.64.115,51619,172.31.0.2,53,20/02/2018 02:45:50,1465
172.31.64.115,65054,172.31.0.2,53,20/02/2018 02:45:50,969
146.0.74.132,55659,172.31.64.115,3389,20/02/2018 02:45:56,1641049
146.0.74.132,57058,172.31.64.115,3389,20/02/2018 02:50:40,1633523
172.31.64.115,60903,172.31.0.2,53,20/02/2018 02:51:55,54547
172.31.64.115,58705,172.31.0.2,53,20/02/2018 02:51:56,66308
172.31.64.115,54996,172.31.0.2,53,20/02/2018 02:51:56,16792
172.31.64.115,60267,172.31.0.2,53,20/02/2018 02:51:56,1207
172.31.64.115,58386,172.31.0.2,53,20/02/2018 02:51:56,12264
172.31.64.115,60326,172.31.0.2,53,20/02/2018 02:51:56,431
172.31.64.115,64885,172.31.0.2,53,20/02/2018 02:51:56,13151
172.31.64.115,61901,172.31.0.2,53,20/02/2018 02:51:56,459
172.31.64.115,56893,172.31.0.2,53,20/02/2018 02:51:56,47218
172.31.64.115,59022,172.31.0.2,53,20/02/2018 02:51:57,42723
172.31.64.115,53942,172.31.0.2,53,20/02/2018 02:51:57,10989
172.31.64.115,49678,172.31.0.2,53,20/02/2018 02:51:57,41144
172.31.64.115,53706,172.31.0.2,53,20/02/2018 02:51:57,320
172.31.64.115,52696,172.31.0.2,53,20/02/2018 02:51:57,296
172.31.64.115,58261,172.31.0.2,53,20/02/2018 02:51:57,13229
172.31.64.115,60263,172.31.0.2,53,20/02/2018 02:51:57,41812
172.31.64.115,62730,172.31.0.2,53,20/02/2018 02:51:57,523
172.31.64.115,54028,172.31.0.2,53,20/02/2018 02:51:57,381
172.31.64.115,65352,172.31.0.2,53,20/02/2018 02:51:58,43663
172.31.64.115,50705,172.31.0.2,53,20/02/2018 02:51:58,48471
172.31.64.115,62143,172.31.0.2,53,20/02/2018 02:51:58,18051
172.31.64.115,61888,172.31.0.2,53,20/02/2018 02:51:58,64374
172.31.64.115,52429,172.31.0.2,53,20/02/2018 02:51:58,37148
172.31.64.115,56025,172.31.0.2,53,20/02/2018 02:51:58,298
172.31.64.115,52224,172.31.0.2,53,20/02/2018 02:51:58,945
172.31.64.115,50105,172.31.0.2,53,20/02/2018 02:51:58,411
172.31.64.115,50130,172.31.0.2,53,20/02/2018 02:51:58,1798
172.31.64.115,62543,172.31.0.2,53,20/02/2018 02:51:59,30874
172.31.64.115,58215,172.31.0.2,53,20/02/2018 02:51:59,250243
172.31.64.115,54838,172.31.0.2,53,20/02/2018 02:51:59,1175
172.31.64.115,61471,172.31.0.2,53,20/02/2018 02:51:59,23672
172.31.64.115,61531,172.31.0.2,53,20/02/2018 02:51:59,20349
172.31.64.115,60587,172.31.0.2,53,20/02/2018 02:51:59,23811
172.31.64.115,56769,172.31.0.2,53,20/02/2018 02:51:59,416
172.31.64.115,55799,172.31.0.2,53,20/02/2018 02:51:59,12611
172.31.64.115,51958,172.31.0.2,53,20/02/2018 02:51:59,1703
172.31.64.115,49477,172.31.0.2,53,20/02/2018 02:51:59,12889
172.31.64.115,60166,172.31.0.2,53,20/02/2018 02:51:59,61084
172.31.64.115,51021,172.31.0.2,53,20/02/2018 02:51:59,12958
172.31.64.115,59260,172.31.0.2,53,20/02/2018 02:51:59,99421
172.31.64.115,62394,172.31.0.2,53,20/02/2018 02:51:59,17469
172.31.64.115,55521,172.31.0.2,53,20/02/2018 02:51:59,455
172.31.64.115,62454,172.31.0.2,53,20/02/2018 02:51:59,82871
172.31.64.115,52413,172.31.0.2,53,20/02/2018 02:52:00,285
172.31.64.115,59541,172.31.0.2,53,20/02/2018 02:52:00,431
172.31.64.115,57153,172.31.0.2,53,20/02/2018 02:52:00,65814
172.31.64.115,55306,172.31.0.2,53,20/02/2018 02:52:00,67410
172.31.64.115,64389,172.31.0.2,53,20/02/2018 02:52:00,114060
172.31.64.115,56310,172.31.0.2,53,20/02/2018 02:52:00,274
172.31.64.115,59999,172.31.0.2,53,20/02/2018 02:52:00,39803
172.31.64.115,63841,172.31.0.2,53,20/02/2018 02:52:00,1121
172.31.64.115,52070,172.31.0.2,53,20/02/2018 02:52:00,20761
172.31.64.115,52896,172.31.0.2,53,20/02/2018 02:52:00,30067
172.31.64.115,64532,172.31.0.2,53,20/02/2018 02:52:00,1851
172.31.64.115,63064,172.31.0.2,53,20/02/2018 02:52:00,12455
172.31.64.115,62083,172.31.0.2,53,20/02/2018 02:52:00,76946
172.31.64.115,55992,172.31.0.2,53,20/02/2018 02:52:00,62174
172.31.64.115,60262,172.31.0.2,53,20/02/2018 02:52:00,380
172.31.64.115,59416,172.31.0.2,53,20/02/2018 02:52:00,339
172.31.64.115,49247,172.31.0.2,53,20/02/2018 02:52:00,87909
172.31.64.115,50549,172.31.0.2,53,20/02/2018 02:52:00,31096
172.31.64.115,52148,172.31.0.2,53,20/02/2018 02:52:00,555
172.31.64.115,50988,172.31.0.2,53,20/02/2018 02:52:00,390
172.31.64.115,62323,172.31.0.2,53,20/02/2018 02:52:00,201608
172.31.64.115,53401,172.31.0.2,53,20/02/2018 02:52:00,30189
172.31.64.115,50491,172.31.0.2,53,20/02/2018 02:52:00,23873
172.31.64.115,53281,172.31.0.2,53,20/02/2018 02:52:00,1158
172.31.64.115,62130,172.31.0.2,53,20/02/2018 02:52:00,183620
172.31.64.115,63551,172.31.0.2,53,20/02/2018 02:52:00,314
172.31.64.115,61538,172.31.0.2,53,20/02/2018 02:52:00,342
172.31.64.115,49463,172.31.0.2,53,20/02/2018 02:52:00,2371
172.31.64.115,64247,172.31.0.2,53,20/02/2018 02:52:00,1287
172.31.64.115,50334,172.31.0.2,53,20/02/2018 02:52:00,289
172.31.64.115,56591,172.31.0.2,53,20/02/2018 02:52:00,308
172.31.64.115,61118,172.31.0.2,53,20/02/2018 02:52:00,293
172.31.64.115,57193,172.31.0.2,53,20/02/2018 02:52:00,190228
172.31.64.115,60010,172.31.0.2,53,20/02/2018 02:52:00,24224
172.31.64.115,63971,172.31.0.2,53,20/02/2018 02:52:00,13801
172.31.64.115,58481,172.31.0.2,53,20/02/2018 02:52:00,969
172.31.64.115,60650,172.31.0.2,53,20/02/2018 02:52:00,332
172.31.64.115,63984,172.31.0.2,53,20/02/2018 02:52:00,42161
172.31.64.115,64716,172.31.0.2,53,20/02/2018 02:52:00,807
172.31.64.115,55532,172.31.0.2,53,20/02/2018 02:52:00,862
172.31.64.115,63445,172.31.0.2,53,20/02/2018 02:52:01,908
172.31.64.115,60229,172.31.0.2,53,20/02/2018 02:52:01,1044
172.31.64.115,59866,172.31.0.2,53,20/02/2018 02:52:01,836
172.31.64.115,54488,172.31.0.2,53,20/02/2018 02:52:01,28722
172.31.64.115,53563,172.31.0.2,53,20/02/2018 02:52:01,347
172.31.64.115,62009,172.31.0.2,53,20/02/2018 02:52:01,1100
172.31.64.115,60008,172.31.0.2,53,20/02/2018 02:52:01,273
172.31.64.115,59777,172.31.0.2,53,20/02/2018 02:52:01,1466
172.31.64.115,64884,172.31.0.2,53,20/02/2018 02:52:01,93610
172.31.64.115,51862,172.31.0.2,53,20/02/2018 02:52:01,16700
172.31.64.115,57278,172.31.0.2,53,20/02/2018 02:52:01,36162
172.31.64.115,53293,172.31.0.2,53,20/02/2018 02:52:01,431
172.31.64.115,57925,172.31.0.2,53,20/02/2018 02:52:01,342
172.31.64.115,60975,172.31.0.2,53,20/02/2018 02:52:01,1088
172.31.64.115,49608,172.31.0.2,53,20/02/2018 02:52:01,275
172.31.64.115,63685,172.31.0.2,53,20/02/2018 02:52:02,1644
172.31.64.115,55448,172.31.0.2,53,20/02/2018 02:52:13,1041
146.0.74.132,57745,172.31.64.115,3389,20/02/2018 02:53:05,1647840
172.31.64.115,64027,172.31.0.2,53,20/02/2018 02:53:19,1428
172.31.64.115,54031,172.31.0.2,53,20/02/2018 02:53:19,488
172.31.64.115,58477,172.31.0.2,53,20/02/2018 02:53:19,777
172.31.64.115,64245,172.31.0.2,53,20/02/2018 02:53:39,12956
172.31.64.115,59599,172.31.0.2,53,20/02/2018 02:53:59,19989
172.31.64.115,50187,172.31.0.2,53,20/02/2018 02:54:24,356
172.31.64.115,57165,172.31.0.2,53,20/02/2018 02:54:44,993
172.31.64.115,61939,172.31.0.2,53,20/02/2018 02:55:03,2761
172.31.64.115,52430,172.31.0.2,53,20/02/2018 02:55:44,12957
172.31.64.115,65270,172.31.0.2,53,20/02/2018 02:56:04,14219
172.31.64.115,52405,172.31.0.2,53,20/02/2018 02:56:29,305
172.31.64.115,61358,172.31.0.2,53,20/02/2018 02:56:49,1373
172.31.64.115,55776,172.31.0.2,53,20/02/2018 02:57:09,13427
172.31.64.115,58987,172.31.0.2,53,20/02/2018 02:57:09,371
172.31.64.115,55085,172.31.0.2,53,20/02/2018 02:57:29,1223
172.31.64.115,56037,172.31.0.2,53,20/02/2018 02:57:29,289
172.31.64.115,53462,172.31.0.2,53,20/02/2018 02:57:49,801
172.31.64.115,58564,172.31.0.2,53,20/02/2018 02:58:09,302
172.31.64.115,54680,172.31.0.2,53,20/02/2018 02:58:49,323
172.31.64.115,54233,172.31.0.2,53,20/02/2018 02:59:09,355
172.31.64.115,55192,172.31.0.2,53,20/02/2018 02:59:13,318
172.31.64.115,56446,172.31.0.2,53,20/02/2018 02:59:13,42733
172.31.64.115,58153,172.31.0.2,53,20/02/2018 02:59:49,301
172.31.64.115,58589,172.31.0.2,53,20/02/2018 02:59:57,3204
172.31.64.115,54306,172.31.0.2,53,20/02/2018 03:00:09,334
172.31.64.115,62155,172.31.0.2,53,20/02/2018 03:00:09,782
172.31.64.115,58998,172.31.0.2,53,20/02/2018 03:00:09,14347
172.31.64.115,49598,172.31.0.2,53,20/02/2018 03:00:54,410
172.31.64.115,61192,172.31.0.2,53,20/02/2018 03:01:35,1111
172.31.64.115,54972,172.31.0.2,53,20/02/2018 03:01:55,1047
172.31.64.115,60374,172.31.0.2,53,20/02/2018 03:02:00,921
172.31.64.115,60254,172.31.0.2,53,20/02/2018 03:04:00,2818
172.31.64.115,59539,172.31.0.2,53,20/02/2018 03:04:04,449
172.31.64.115,50990,172.31.0.2,53,20/02/2018 03:04:04,442
172.31.64.115,61626,172.31.0.2,53,20/02/2018 03:04:20,1415
172.31.64.115,49729,172.31.0.2,53,20/02/2018 03:04:20,1633
172.31.64.115,57937,172.31.0.2,53,20/02/2018 03:04:40,889
172.31.64.115,60239,172.31.0.2,53,20/02/2018 03:04:40,343
146.0.74.132,60377,172.31.64.115,3389,20/02/2018 03:04:48,1645734
172.31.64.115,64810,172.31.0.2,53,20/02/2018 03:05:05,1144
172.31.64.115,61311,172.31.0.2,53,20/02/2018 03:06:00,274
77.72.83.21,34315,172.31.64.115,3389,20/02/2018 03:06:05,2629828
146.0.74.132,61021,172.31.64.115,3389,20/02/2018 03:08:48,1643389
77.72.83.21,52467,172.31.64.115,3389,20/02/2018 03:10:26,2816370
146.0.74.132,61659,172.31.64.115,3389,20/02/2018 03:12:45,1643697
77.72.83.21,12688,172.31.64.115,3389,20/02/2018 03:14:47,3256952
77.72.83.21,31316,172.31.64.115,3389,20/02/2018 03:19:14,2221847
172.31.64.115,62841,172.31.0.2,53,20/02/2018 03:29:11,100981
172.31.64.115,49886,172.31.0.2,53,20/02/2018 03:29:58,1681
77.72.83.21,23182,172.31.64.115,3389,20/02/2018 03:32:19,3610204
146.0.74.132,49395,172.31.64.115,3389,20/02/2018 03:34:28,1636643
146.0.74.132,50509,172.31.64.115,3389,20/02/2018 03:39:47,1654463
146.0.74.132,51053,172.31.64.115,3389,20/02/2018 03:42:21,1646715
146.0.74.132,52117,172.31.64.115,3389,20/02/2018 03:47:29,1650953
146.0.74.132,53665,172.31.64.115,3389,20/02/2018 03:56:26,1643968
77.72.83.21,34924,172.31.64.115,3389,20/02/2018 04:02:34,3117772
146.0.74.132,56136,172.31.64.115,3389,20/02/2018 04:10:29,1639764
77.72.83.21,17606,172.31.64.115,3389,20/02/2018 04:11:16,3383551
146.0.74.132,57071,172.31.64.115,3389,20/02/2018 04:16:08,1641732
146.0.74.132,57532,172.31.64.115,3389,20/02/2018 04:18:55,1655718
172.31.64.115,64558,172.31.0.2,53,20/02/2018 04:21:56,18766
172.31.64.115,50006,172.31.0.2,53,20/02/2018 04:21:57,137576
172.31.64.115,52201,172.31.0.2,53,20/02/2018 04:21:57,74500
172.31.64.115,55473,172.31.0.2,53,20/02/2018 04:21:57,2799
172.31.64.115,55380,172.31.0.2,53,20/02/2018 04:21:58,1174
172.31.64.115,51149,172.31.0.2,53,20/02/2018 04:21:58,283
172.31.64.115,52353,172.31.0.2,53,20/02/2018 04:21:58,1401
172.31.64.115,53691,172.31.0.2,53,20/02/2018 04:21:58,1560
172.31.64.115,61158,172.31.0.2,53,20/02/2018 04:21:59,85065
172.31.64.115,64966,172.31.0.2,53,20/02/2018 04:21:59,1094
172.31.64.115,62972,172.31.0.2,53,20/02/2018 04:21:59,121659
172.31.64.115,57277,172.31.0.2,53,20/02/2018 04:21:59,18574
172.31.64.115,55216,172.31.0.2,53,20/02/2018 04:21:59,2056
172.31.64.115,61988,172.31.0.2,53,20/02/2018 04:21:59,32654
172.31.64.115,61756,172.31.0.2,53,20/02/2018 04:21:59,394
172.31.64.115,54715,172.31.0.2,53,20/02/2018 04:21:59,19074
172.31.64.115,59911,172.31.0.2,53,20/02/2018 04:21:59,598
172.31.64.115,58525,172.31.0.2,53,20/02/2018 04:22:00,1942
172.31.64.115,55476,172.31.0.2,53,20/02/2018 04:22:00,1262
172.31.64.115,61952,172.31.0.2,53,20/02/2018 04:22:00,274517
172.31.64.115,55752,172.31.0.2,53,20/02/2018 04:22:00,30922
172.31.64.115,56346,172.31.0.2,53,20/02/2018 04:22:00,1403
172.31.64.115,55606,172.31.0.2,53,20/02/2018 04:22:00,357
172.31.64.115,51041,172.31.0.2,53,20/02/2018 04:22:00,18376
172.31.64.115,50102,172.31.0.2,53,20/02/2018 04:22:00,295
172.31.64.115,52371,172.31.0.2,53,20/02/2018 04:22:00,353
172.31.64.115,61237,172.31.0.2,53,20/02/2018 04:22:00,1971
172.31.64.115,53947,172.31.0.2,53,20/02/2018 04:22:00,18861
172.31.64.115,49320,172.31.0.2,53,20/02/2018 04:22:00,320
172.31.64.115,49319,172.31.0.2,53,20/02/2018 04:22:00,12459
172.31.64.115,57816,172.31.0.2,53,20/02/2018 04:22:00,13691
172.31.64.115,55073,172.31.0.2,53,20/02/2018 04:22:00,18474
172.31.64.115,61493,172.31.0.2,53,20/02/2018 04:22:00,952
172.31.64.115,63054,172.31.0.2,53,20/02/2018 04:22:00,797
172.31.64.115,58274,172.31.0.2,53,20/02/2018 04:22:00,40543
172.31.64.115,60951,172.31.0.2,53,20/02/2018 04:22:00,663
172.31.64.115,51780,172.31.0.2,53,20/02/2018 04:22:00,1638
172.31.64.115,65425,172.31.0.2,53,20/02/2018 04:22:00,883
172.31.64.115,64845,172.31.0.2,53,20/02/2018 04:22:01,2994
172.31.64.115,60001,172.31.0.2,53,20/02/2018 04:22:01,13240
172.31.64.115,61435,172.31.0.2,53,20/02/2018 04:22:01,51327
172.31.64.115,61844,172.31.0.2,53,20/02/2018 04:22:01,12781
172.31.64.115,53810,172.31.0.2,53,20/02/2018 04:22:01,363
172.31.64.115,54821,172.31.0.2,53,20/02/2018 04:22:01,913
172.31.64.115,50608,172.31.0.2,53,20/02/2018 04:22:56,20692
77.72.83.21,53667,172.31.64.115,3389,20/02/2018 04:24:16,3391324
172.31.64.115,60406,172.31.0.2,53,20/02/2018 04:26:57,19344
77.72.83.21,46782,172.31.64.115,3389,20/02/2018 04:28:40,3098867
146.0.74.132,59315,172.31.64.115,3389,20/02/2018 04:29:18,1642609
172.31.64.115,61976,172.31.0.2,53,20/02/2018 04:29:27,1023
77.72.83.21,37301,172.31.64.115,3389,20/02/2018 04:33:02,2979103
172.31.64.115,49379,172.31.0.2,53,20/02/2018 04:40:47,1193
77.72.83.21,14203,172.31.64.115,3389,20/02/2018 04:50:39,3080352
172.31.64.115,50212,172.31.0.2,53,20/02/2018 05:00:00,73321
172.31.64.115,65390,172.31.0.2,53,20/02/2018 05:02:26,86527
172.31.64.115,63843,172.31.0.2,53,20/02/2018 05:02:27,34399
172.31.64.115,62711,172.31.0.2,53,20/02/2018 05:02:27,340
172.31.64.115,56120,172.31.0.2,53,20/02/2018 05:02:27,34059
172.31.64.115,54808,172.31.0.2,53,20/02/2018 05:02:27,68653
172.31.64.115,62695,172.31.0.2,53,20/02/2018 05:02:27,46405
172.31.64.115,56904,172.31.0.2,53,20/02/2018 05:02:27,979
172.31.64.115,59780,172.31.0.2,53,20/02/2018 05:02:27,95770
172.31.64.115,49415,172.31.0.2,53,20/02/2018 05:02:27,289
172.31.64.115,59783,172.31.0.2,53,20/02/2018 05:02:28,28227
